t,x,y,z,v_x,v_y,v_z
-712.5354176844162,-2.1543281078338623,11.903865814208984,72.19496154785156,0.5881599187850952,-0.4187891483306885,-0.2172260880470276
-711.4997557401075,-1.5450108051300049,11.46904182434082,71.96320343017578,0.5884944200515747,-0.4209032952785492,-0.230338454246521
-710.4640937957987,-0.9354028701782227,11.032059669494629,71.71781921386719,0.5887209177017212,-0.42295870184898376,-0.24353711307048798
-709.42843185149,-0.325617253780365,10.592978477478027,71.45872497558594,0.588837206363678,-0.4249541163444519,-0.25682327151298523
-708.3927699071812,0.28423070907592773,10.151863098144531,71.18582916259766,0.5888409614562988,-0.42688819766044617,-0.27019816637039185
-707.3571079628725,0.8940232992172241,9.708776473999023,70.89903259277344,0.5887298583984375,-0.4287595748901367,-0.28366297483444214
-706.3214460185637,1.5036401748657227,9.263785362243652,70.59823608398438,0.5885013341903687,-0.4305667579174042,-0.2972189486026764
-705.2857840742549,2.1129586696624756,8.816956520080566,70.28336334228516,0.5881528854370117,-0.43230825662612915,-0.3108672797679901
-704.2501221299462,2.7218527793884277,8.36835765838623,69.95429992675781,0.5876817107200623,-0.43398240208625793,-0.3246091902256012
-703.2144601856374,3.3301944732666016,7.91806173324585,69.61095428466797,0.5870851278305054,-0.4355875551700592,-0.33844587206840515
-702.1787982413288,3.937851905822754,7.466139793395996,69.25323486328125,0.5863600373268127,-0.4371219575405121,-0.3523785471916199
-701.14313629702,4.5446906089782715,7.012665748596191,68.88103485107422,0.5855034589767456,-0.43858370184898376,-0.3664083480834961
-700.1074743527113,5.150572776794434,6.557716369628906,68.49425506591797,0.5845122337341309,-0.43997088074684143,-0.3805364966392517
-699.0718124084025,5.755357265472412,6.101369857788086,68.09278869628906,0.5833829045295715,-0.4412814676761627,-0.3947640657424927
-698.0361504640938,6.358899116516113,5.643706798553467,67.67652893066406,0.5821121335029602,-0.44251328706741333,-0.4090922176837921
-697.000488519785,6.961050033569336,5.184809684753418,67.2453842163086,0.580696165561676,-0.44366416335105896,-0.42352205514907837
-695.9648265754763,7.561657428741455,4.7247633934021,66.79924774169922,0.5791313052177429,-0.444731742143631,-0.4380545914173126
-694.9291646311675,8.160565376281738,4.263655662536621,66.33799743652344,0.5774136185646057,-0.4457135498523712,-0.45269086956977844
-693.8935026868588,8.757614135742188,3.801576614379883,65.86154174804688,0.5755389332771301,-0.4466070532798767,-0.46743184328079224
-692.85784074255,9.35263729095459,3.3386192321777344,65.36975860595703,0.5735030174255371,-0.4474095404148102,-0.482278436422348
-691.8221787982413,9.945466995239258,2.8748788833618164,64.862548828125,0.5713014602661133,-0.4481182098388672,-0.49723148345947266
-690.7865168539325,10.535928726196289,2.410454511642456,64.33979797363281,0.5689295530319214,-0.44873011112213135,-0.5122918486595154
-689.7508549096239,11.123844146728516,1.9454480409622192,63.801387786865234,0.5663825273513794,-0.44924214482307434,-0.5274601578712463
-688.715192965315,11.709028244018555,1.479964256286621,63.247215270996094,0.5636553168296814,-0.4496511220932007,-0.5427370667457581
-687.6795310210064,12.291293144226074,1.0141117572784424,62.67716598510742,0.5607426166534424,-0.4499536156654358,-0.5581231713294983
-686.6438690766976,12.870442390441895,0.5480026006698608,62.09112548828125,0.5576390624046326,-0.4501461386680603,-0.5736188292503357
-685.6082071323889,13.44627571105957,0.08175258338451385,61.48897933959961,0.5543389320373535,-0.45022493600845337,-0.5892243385314941
-684.5725451880801,14.018588066101074,-0.38451847434043884,60.87061309814453,0.5508362650871277,-0.450186163187027,-0.6049399375915527
-683.5368832437714,14.587164878845215,-0.85068678855896,60.23591613769531,0.547124981880188,-0.450025737285614,-0.6207656264305115
-682.5012212994626,15.151786804199219,-1.3166240453720093,59.58477020263672,0.5431985855102539,-0.4497394263744354,-0.6367012858390808
-681.4655593551539,15.712227821350098,-1.7821978330612183,58.91706085205078,0.5390505194664001,-0.44932278990745544,-0.6527465581893921
-680.4298974108451,16.26825523376465,-2.2472705841064453,58.23268127441406,0.5346737504005432,-0.4487711489200592,-0.6689009666442871
-679.3942354665364,16.819629669189453,-2.711699962615967,57.53151321411133,0.5300610661506653,-0.4480796754360199,-0.6851637959480286
-678.3585735222276,17.366100311279297,-3.1753387451171875,56.813446044921875,0.5252050161361694,-0.44724327325820923,-0.7015339732170105
-677.3229115779188,17.907411575317383,-3.638033866882324,56.078372955322266,0.5200977921485901,-0.4462566077709198,-0.7180103659629822
-676.2872496336101,18.443302154541016,-4.0996270179748535,55.32617950439453,0.5147312879562378,-0.4451141059398651,-0.7345913648605347
-675.2515876893013,18.973495483398438,-4.559953212738037,54.556758880615234,0.509097158908844,-0.44380998611450195,-0.7512751817703247
-674.2159257449927,19.497711181640625,-5.018843173980713,53.77001190185547,0.5031865835189819,-0.44233816862106323,-0.768059492111206
-673.1802638006839,20.01565933227539,-5.476119041442871,52.96582794189453,0.4969906508922577,-0.44069233536720276,-0.7849417924880981
-672.1446018563752,20.52703857421875,-5.9315972328186035,52.144107818603516,0.490499883890152,-0.4388658106327057,-0.8019189834594727
-671.1089399120664,21.031538009643555,-6.385087490081787,51.30475997924805,0.4837046265602112,-0.43685173988342285,-0.8189875483512878
-670.0732779677577,21.528839111328125,-6.836391448974609,50.447689056396484,0.47659483551979065,-0.43464288115501404,-0.8361435532569885
-669.0376160234489,22.01860809326172,-7.285304069519043,49.57280731201172,0.46916016936302185,-0.43223175406455994,-0.853382408618927
-668.0019540791402,22.500505447387695,-7.7316107749938965,48.680030822753906,0.4613898694515228,-0.42961055040359497,-0.8706989288330078
-666.9662921348314,22.97417640686035,-8.175090789794922,47.769283294677734,0.45327290892601013,-0.4267711043357849,-0.8880872130393982
-665.9306301905227,23.43925666809082,-8.615513801574707,46.840492248535156,0.44479790329933167,-0.42370498180389404,-0.9055408239364624
-664.8949682462139,23.895368576049805,-9.052639961242676,45.89359664916992,0.43595317006111145,-0.4204034209251404,-0.9230523705482483
-663.8593063019052,24.342124938964844,-9.486221313476562,44.92853546142578,0.42672672867774963,-0.4168572425842285,-0.9406136274337769
-662.8236443575964,24.77912139892578,-9.915998458862305,43.94526672363281,0.4171062111854553,-0.4130570888519287,-0.9582155346870422
-661.7879824132878,25.20594596862793,-10.341705322265625,42.94375228881836,0.4070790708065033,-0.408993124961853,-0.9758478999137878
-660.752320468979,25.622169494628906,-10.7630615234375,41.9239616394043,0.39663249254226685,-0.4046553075313568,-0.9934995770454407
-659.7166585246703,26.02735137939453,-11.179779052734375,40.885887145996094,0.38575342297554016,-0.40003323554992676,-1.0111582279205322
-658.6809965803615,26.421035766601562,-11.591558456420898,39.82952880859375,0.3744286298751831,-0.3951161503791809,-1.0288101434707642
-657.6453346360528,26.80275535583496,-11.998086929321289,38.75489807128906,0.3626447916030884,-0.38989314436912537,-1.0464404821395874
-656.609672691744,27.172027587890625,-12.399044036865234,37.662025451660156,0.3503884971141815,-0.3843529522418976,-1.0640326738357544
-655.5740107474353,27.528356552124023,-12.794093132019043,36.550960540771484,0.3376462757587433,-0.3784841001033783,-1.0815688371658325
